S.no,HS_ID,Status,Date,Diff.
4424,A421,Final Delivery,19-Feb-2025,1
4425,A422,Final Delivery,19-Feb-2025,1
4426,A520,Confirmation for Final Delivery,18-Feb-2025,1
4427,A520,Final Delivery,19-Feb-2025,1
4428,A544,Sales Confirmation,20-Feb-2025,1
4429,A544,Purchase Date,14-Feb-2025,1
4430,A545,Sales Confirmation,21-Feb-2025,1
4431,A446,1st Cut Delivery,21-Feb-2025,1
4432,A534,1st Rework Received,18-Feb-2025,1
4433,A534,1st Rework Approval/Clarification,20-Feb-2025,1
4434,A534,1st Rework Start,20-Feb-2025,1
4435,A534,1st Rework End,21-Feb-2025,1
4436,A546,Sales Confirmation,21-Feb-2025,1
4437,A547,Sales Confirmation,21-Feb-2025,1
4438,A548,Sales Confirmation,21-Feb-2025,1
4439,A381,Approval after Deemed Consume,5-Feb-2025,1
4440,A382,Approval after Deemed Consume,5-Feb-2025,1
4441,A541,Final Data Received,14-Feb-2025,1
4442,A541,Project Start Date,17-Feb-2025,1
4443,A541,1st Cut Delivery,21-Feb-2025,1
4444,A534,Confirmation for Final Delivery,25-Feb-2025,1
4445,A534,Final Delivery,25-Feb-2025,1
4446,A140,1st Cut Delivery,25-Feb-2025,1
4447,A492,Final Data Received,18-Feb-2025,1
4448,A492,Project Start Date,19-Feb-2025,1
4449,A492,Tower Modeling Start,19-Feb-2025,1
4450,A492,Tower Modeling End,26-Feb-2025,1
4451,A537,1st Cut Delivery,17-Feb-2025,1
4452,A537,1st Rework Received,19-Feb-2025,1
4453,A537,1st Rework Start,20-Feb-2025,1
4454,A537,1st Rework End,20-Feb-2025,1
4455,A537,Confirmation for Final Delivery,21-Feb-2025,1
4456,A537,Final Delivery,21-Feb-2025,1
4457,A486,Confirmation for Final Delivery,27-Feb-2025,1
4458,A487,Confirmation for Final Delivery,27-Feb-2025,1
4459,A486,Final Delivery,28-Feb-2025,1
4460,A487,Final Delivery,28-Feb-2025,1
4461,A549,Purchase Date,13-Feb-2025,1
4462,A549,Sales Confirmation,28-Feb-2025,1
4463,A541,1st Rework Received,26-Feb-2025,1
4464,A541,1st Rework Start,26-Feb-2025,1
4465,A541,1st Rework End,26-Feb-2025,1
4466,A541,Confirmation for Final Delivery,27-Feb-2025,1
4467,A541,Final Delivery,28-Feb-2025,1
4468,A550,Sales Confirmation,28-Feb-2025,1
4469,A550,Purchase Date,28-Feb-2025,1
4470,A514,Final Data Received,24-Feb-2025,1
4471,A515,Final Data Received,24-Feb-2025,1
4472,A514,Project Start Date,25-Feb-2025,1
4473,A515,Project Start Date,25-Feb-2025,1
4474,A551,Purchase Date,27-Feb-2025,1
4475,A551,Sales Confirmation,3-Mar-2025,1
4476,A491,Project Start Date,5-Mar-2025,1
4477,A493,Deemed Consumed,28-Feb-2025,1
4478,A503,Deemed Consumed,28-Feb-2025,1
4479,A552,Purchase Date,13-Feb-2025,1
4480,A552,Sales Confirmation,4-Mar-2025,1
4481,,,,1
4482,,,,1
4483,A553,Purchase Date,18-Feb-2025,1
4484,A553,Sales Confirmation,4-Mar-2025,1
4485,A553,Project Start Date,5-Mar-2025,1
4486,A544,Final Data Received,1-Mar-2025,1
4487,A544,Project Start Date,1-Mar-2025,1
4488,A544,Photoshoot Start,2-Mar-2025,1
4489,A544,Photoshoot End,2-Mar-2025,1
4490,A544,Confirmation for Final Delivery,4-Mar-2025,1
4491,A544,Final Delivery,4-Mar-2025,1
4492,A401,Confirmation for Final Delivery,28-Feb-2025,1
4493,A401,Final Delivery,5-Mar-2025,1
4494,A492,1st Tower Modeling Rework Received,3-Mar-2025,1
4495,A492,1st Tower Modeling Rework Approval/Clarification,3-Mar-2025,1
4496,A492,1st Tower Modeling Rework Start,3-Mar-2025,1
4497,A492,1st Tower Modeling Rework End,4-Mar-2025,1
4498,A554,Sales Confirmation,5-Mar-2025,1
4499,A554,Purchase Date,5-Mar-2025,1
4500,A554,Final Data Received,5-Mar-2025,1
4501,A554,Project Start Date,6-Mar-2025,1
4502,A555,Sales Confirmation,3-Mar-2025,1
4503,A555,Purchase Date,25-Feb-2025,1
4504,A555,Final Data Received,6-Mar-2025,1
4505,A555,Project Start Date,7-Mar-2025,1
4506,A556,Purchase Date,6-Mar-2025,1
4507,A557,Purchase Date,6-Mar-2025,1
4508,A556,Sales Confirmation,7-Mar-2025,1
4509,A557,Sales Confirmation,7-Mar-2025,1
4510,A558,Purchase Date,30-Dec-2024,1
4511,A558,Sales Confirmation,7-Mar-2025,1
4512,A506,Confirmation for Final Delivery,5-Mar-2025,1
4513,A507,Confirmation for Final Delivery,5-Mar-2025,1
4514,A506,Final Delivery,7-Mar-2025,1
4515,A507,Final Delivery,7-Mar-2025,1
4516,A559,Sales Confirmation,7-Mar-2025,1
4517,A559,Purchase Date,25-Feb-2025,1
4518,A559,Final Data Received,10-Mar-2025,1
4519,A559,Project Start Date,11-Mar-2025,1
4520,A560,Sales Confirmation,4-Mar-2025,1
4521,A560,Purchase Date,28-Feb-2025,1
4522,A560,Final Data Received,10-Mar-2025,1
4523,A560,Project Start Date,11-Mar-2025,1
4524,A560,Photoshoot Start,14-Mar-2025,1
4525,A560,Photoshoot End,14-Mar-2025,1
4526,A561,Sales Confirmation,7-Mar-2025,1
4527,A561,Purchase Date,20-Feb-2025,1
4528,A561,Final Data Received,10-Mar-2025,1
4529,A561,Project Start Date,11-Mar-2025,1
4530,A562,Purchase Date,10-Mar-2025,1
4531,A563,Purchase Date,10-Mar-2025,1
4532,A562,Sales Confirmation,10-Mar-2025,1
4533,A563,Sales Confirmation,10-Mar-2025,1
4534,A550,Final Data Received,3-Mar-2025,1
4535,A550,Project Start Date,3-Mar-2025,1
4536,A550,Photoshoot Start,4-Mar-2025,1
4537,A550,Photoshoot End,4-Mar-2025,1
4538,A550,Confirmation for Final Delivery,11-Mar-2025,1
4539,A550,Final Delivery,11-Mar-2025,1
4540,A140,Confirmation for Final Delivery,12-Mar-2025,1
4541,A553,1st Cut Delivery,12-Mar-2025,1
4542,A554,1st Cut Delivery,13-Mar-2025,1
4543,A538,Opp Dropped,13-Mar-2025,1
4544,A553,Confirmation for Final Delivery,12-Mar-2025,1
4545,A553,Final Delivery,13-Mar-2025,1
4546,A564,Sales Confirmation,13-Mar-2025,1
4547,A564,Purchase Date,18-Jan-2025,1
4548,A564,Final Data Received,13-Mar-2025,1
4549,A564,Project Start Date,17-Mar-2025,1
4550,A559,1st Cut Delivery,13-Mar-2025,1
4551,A548,Project Start Date,13-Mar-2025,1
4552,A549,Project Start Date,13-Mar-2025,1
4553,A559,Confirmation for Final Delivery,13-Mar-2025,1
4554,A559,Final Delivery,17-Mar-2025,1
4555,A565,Sales Confirmation,17-Mar-2025,1
4556,A565,Purchase Date,10-Feb-2025,1
4557,A565,Final Data Received,17-Mar-2025,1
4558,A565,Project Start Date,18-Mar-2025,1
4559,A140,Final Delivery,3-Mar-2025,1
4560,A546,Project Start Date,3-Mar-2025,1
4561,A547,Project Start Date,17-Mar-2025,1
4562,A514,1st Cut Delivery,3-Mar-2025,1
4563,A515,1st Cut Delivery,3-Mar-2025,1
4564,A514,1st Rework Received,6-Mar-2025,1
4565,A515,1st Rework Received,6-Mar-2025,1
4566,A514,1st Rework Start,10-Mar-2025,1
4567,A515,1st Rework Start,10-Mar-2025,1
4568,A514,1st Rework End,12-Mar-2025,1
4569,A515,1st Rework End,12-Mar-2025,1
4570,A514,Confirmation for Final Delivery,17-Mar-2025,1
4571,A515,Confirmation for Final Delivery,17-Mar-2025,1
4572,A514,Final Delivery,18-Mar-2025,1
4573,A515,Final Delivery,18-Mar-2025,1
4574,A555,1st Cut Delivery,18-Mar-2025,1
4575,A566,Sales Confirmation,18-Mar-2025,1
4576,A566,Purchase Date,28-Feb-2025,1
4577,A566,Final Data Received,18-Mar-2025,1
4578,A566,Project Start Date,19-Mar-2025,1
4579,A551,Project Start Date,18-Mar-2025,1
4580,A554,1st Rework Received,17-Mar-2025,1
4581,A554,1st Rework Start,18-Mar-2025,1
4582,A554,1st Rework End,18-Mar-2025,1
4583,A561,1st Cut Delivery,19-Mar-2025,1
4584,A509,Project Start Date,7-Mar-2025,1
4585,A509,1st Cut Delivery,7-Mar-2025,1
4586,A509,Confirmation for Final Delivery,17-Mar-2025,1
4587,A509,Final Delivery,19-Mar-2025,1
4588,A546,1st Cut Delivery,7-Mar-2025,1
4589,A547,1st Cut Delivery,7-Mar-2025,1
4590,A546,Confirmation for Final Delivery,18-Mar-2025,1
4591,A547,Confirmation for Final Delivery,18-Mar-2025,1
4592,A546,Final Delivery,19-Mar-2025,1
4593,A547,Final Delivery,19-Mar-2025,1
4594,A567,Purchase Date,17-Feb-2025,1
4595,A567,Sales Confirmation,28-Feb-2025,1
4596,A567,Project Start Date,19-Mar-2025,1
4597,A556,Opp Dropped,19-Mar-2025,1
4598,A557,Opp Dropped,19-Mar-2025,1
4599,A564,1st Cut Delivery,21-Mar-2025,1
4600,A549,1st Cut Delivery,21-Mar-2025,1
4601,A508,Project Start Date,13-Mar-2025,1
4602,A510,Project Start Date,13-Mar-2025,1
4603,A508,1st Cut Delivery,18-Mar-2025,1
4604,A510,1st Cut Delivery,18-Mar-2025,1
4605,A508,Confirmation for Final Delivery,19-Mar-2025,1
4606,A510,Confirmation for Final Delivery,19-Mar-2025,1
4607,A508,Final Delivery,21-Mar-2025,1
4608,A510,Final Delivery,21-Mar-2025,1
4609,A403,Project Start Date,6-Mar-2025,1
4610,A403,Playblast Delivery,7-Mar-2025,1
4611,A403,Nth Delivery,21-Mar-2025,1
4612,A568,Purchase Date,21-Mar-2025,1
4613,A569,Purchase Date,21-Mar-2025,1
4614,A568,Sales Confirmation,21-Mar-2025,1
4615,A569,Sales Confirmation,21-Mar-2025,1
4616,A542,Final Data Received,13-Mar-2025,1
4617,A542,Project Start Date,14-Mar-2025,1
4618,A542,Tower Modeling Start,17-Mar-2025,1
4619,A542,Tower Modeling End,26-Mar-2025,1
4620,A491,1st Cut Delivery,25-Mar-2025,1
4621,A140,Final Delivery,17-Mar-2025,1
4622,A551,Tower Modeling Start,18-Mar-2025,1
4623,A551,Tower Modeling End,26-Mar-2025,1
4624,A570,Sales Confirmation,12-Mar-2025,1
4625,A570,Purchase Date,1-Mar-2025,1
4626,A570,Final Data Received,14-Mar-2025,1
4627,A570,Project Start Date,17-Mar-2025,1
4628,A570,Photoshoot Start,17-Mar-2025,1
4629,A570,Photoshoot End,17-Mar-2025,1
4630,A570,Confirmation for Final Delivery,26-Mar-2025,1
4631,A570,Final Delivery,26-Mar-2025,1
4632,A548,1st Cut Delivery,26-Mar-2025,1
4633,A568,Project Start Date,26-Mar-2025,1
4634,A569,Tower Modeling Start,26-Mar-2025,1
4635,A567,1st Cut Delivery,26-Mar-2025,1
4636,A571,Purchase Date,7-Mar-2025,1
4637,A571,Project Start Date,27-Mar-2025,1
4638,A561,Confirmation for Final Delivery,26-Mar-2025,1
4639,A561,Final Delivery,27-Mar-2025,1
4640,A545,Project Start Date,21-Mar-2025,1
4641,A545,Tower Modeling Start,24-Mar-2025,1
4642,A564,1st Rework Received,27-Mar-2025,1
4643,A564,1st Rework Start,28-Mar-2025,1
4644,A564,1st Rework End,1-Apr-2025,1
4645,A565,1st Cut Delivery,1-Apr-2025,1
4646,A492,1st Cut Delivery,1-Apr-2025,1
4647,A572,Purchase Date,31-Mar-2025,1
4648,A573,Purchase Date,31-Mar-2025,1
4649,A574,Purchase Date,31-Mar-2025,1
4650,A575,Purchase Date,31-Mar-2025,1
4651,A572,Sales Confirmation,31-Mar-2025,1
4652,A573,Sales Confirmation,31-Mar-2025,1
4653,A574,Sales Confirmation,31-Mar-2025,1
4654,A575,Sales Confirmation,31-Mar-2025,1
4655,A566,1st Cut Delivery,1-Apr-2025,1
4656,A576,Sales Confirmation,5-Mar-2025,1
4657,A576,Purchase Date,15-Feb-2025,1
4658,A576,Final Data Received,12-Mar-2025,1
4659,A576,Project Start Date,12-Mar-2025,1
4660,A576,Photoshoot Start,12-Mar-2025,1
4661,A576,Photoshoot End,25-Mar-2025,1
4662,A576,Confirmation for Final Delivery,2-Apr-2025,1
4663,A576,Final Delivery,2-Apr-2025,1
4664,A381,1st Tower Modeling Rework Received,6-Feb-2025,1
4665,A381,1st Tower Modeling Rework Approval/Clarification,6-Feb-2025,1
4666,A381,1st Tower Modeling Rework Start,10-Feb-2025,1
4667,A381,1st Tower Modeling Rework End,13-Feb-2025,1
4668,A381,2nd Tower Modeling Rework Received,14-Feb-2025,1
4669,A381,2nd Tower Modeling Rework Start,17-Feb-2025,1
4670,A381,2nd Tower Modeling Rework End,21-Feb-2025,1
4671,A381,Tower Modeling Confirmation,19-Mar-2025,1
4672,A381,1st Cut Delivery,25-Mar-2025,1
4673,A473,Deemed Consumed,6-Mar-2025,1
4674,A500,Final Data Received,26-Feb-2025,1
4675,A500,Project Start Date,7-Mar-2025,1
4676,A500,Photoshoot Start,7-Mar-2025,1
4677,A500,Photoshoot End,12-Mar-2025,1
4678,A500,1st Cut Delivery,20-Mar-2025,1
4679,A501,1st Rework Received,5-Feb-2025,1
4680,A501,1st Rework Approval/Clarification,10-Feb-2025,1
4681,A501,1st Rework Start,11-Feb-2025,1
4682,A501,1st Rework End,19-Feb-2025,1
4683,A501,2nd Rework Received,3-Mar-2025,1
4684,A501,2nd Rework Start,4-Mar-2025,1
4685,A501,2nd Rework End,7-Mar-2025,1
4686,A542,1st Tower Modeling Rework Received,1-Apr-2025,1
4687,A542,1st Tower Modeling Rework Start,1-Apr-2025,1
4688,A542,1st Tower Modeling Rework End,2-Apr-2025,1
4689,A560,1st Cut Delivery,28-Mar-2025,1
4690,A577,Sales Confirmation,28-Mar-2025,1
4691,A578,Sales Confirmation,28-Mar-2025,1
4692,A579,Sales Confirmation,28-Mar-2025,1
4693,A577,Purchase Date,28-Mar-2025,1
4694,A578,Purchase Date,28-Mar-2025,1
4695,A579,Purchase Date,28-Mar-2025,1
4696,A577,Final Data Received,1-Apr-2025,1
4697,A577,Project Start Date,2-Apr-2025,1
4698,A580,Purchase Date,31-Mar-2025,1
4699,A581,Purchase Date,31-Mar-2025,1
4700,A580,Sales Confirmation,31-Mar-2025,1
4701,A581,Sales Confirmation,31-Mar-2025,1
4702,A558,Project Start Date,3-Apr-2025,1
4703,A551,1st Tower Modeling Rework Received,27-Mar-2025,1
4704,A551,1st Tower Modeling Rework Approval/Clarification,29-Mar-2025,1
4705,A551,1st Tower Modeling Rework Start,1-Apr-2025,1
4706,A551,1st Tower Modeling Rework End,4-Apr-2025,1
4707,A562,Project Start Date,26-Mar-2025,1
4708,A563,Project Start Date,26-Mar-2025,1
4709,A563,Tower Modeling Start,27-Mar-2025,1
4710,A563,Tower Modeling End,4-Apr-2025,1
4711,A571,1st Cut Delivery,7-Apr-2025,1
4712,A564,Confirmation for Final Delivery,7-Apr-2025,1
4713,A564,Final Delivery,7-Apr-2025,1
4714,A582,Sales Confirmation,7-Apr-2025,1
4715,A582,Purchase Date,17-Feb-2025,1
4716,A551,2nd Tower Modeling Rework Received,5-Apr-2025,1
4717,A551,2nd Tower Modeling Rework Approval/Clarification,7-Apr-2025,1
4718,A551,2nd Tower Modeling Rework Start,7-Apr-2025,1
4719,A551,2nd Tower Modeling Rework End,8-Apr-2025,1
4720,A583,Sales Confirmation,7-Apr-2025,1
4721,A584,Sales Confirmation,7-Apr-2025,1
4722,A583,Purchase Date,3-Apr-2025,1
4723,A584,Purchase Date,3-Apr-2025,1
4724,A563,1st Tower Modeling Rework Received,4-Apr-2025,1
4725,A563,1st Tower Modeling Rework Approval/Clarification,4-Apr-2025,1
4726,A563,1st Tower Modeling Rework Start,7-Apr-2025,1
4727,A563,1st Tower Modeling Rework End,9-Apr-2025,1
4728,A585,Sales Confirmation,1-Apr-2025,1
4729,A586,Sales Confirmation,1-Apr-2025,1
4730,A587,Sales Confirmation,1-Apr-2025,1
4731,A588,Sales Confirmation,1-Apr-2025,1
4732,A589,Sales Confirmation,1-Apr-2025,1
4733,A590,Sales Confirmation,1-Apr-2025,1
4734,A585,Purchase Date,24-Mar-2025,1
4735,A586,Purchase Date,24-Mar-2025,1
4736,A587,Purchase Date,24-Mar-2025,1
4737,A588,Purchase Date,24-Mar-2025,1
4738,A589,Purchase Date,24-Mar-2025,1
4739,A590,Purchase Date,24-Mar-2025,1
4740,A342,Playblast Confirmation,26-Mar-2025,1
4741,A342,Final Delivery with Watermark,9-Apr-2025,1
4742,A591,Sales Confirmation,9-Apr-2025,1
4743,A591,Purchase Date,1-Apr-2025,1
4744,A582,Final Data Received,9-Apr-2025,1
4745,A582,Project Start Date,10-Apr-2025,1
4746,A591,Final Data Received,9-Apr-2025,1
4747,A591,Project Start Date,10-Apr-2025,1
4748,A592,Sales Confirmation,9-Apr-2025,1
4749,A592,Purchase Date,30-Jul-2024,1
4750,A592,Final Data Received,9-Apr-2025,1
4751,A592,Project Start Date,10-Apr-2025,1
4752,A569,Tower Modeling End,9-Apr-2025,1
4753,A545,Tower Modeling End,9-Apr-2025,1
4754,A565,Confirmation for Final Delivery,8-Apr-2025,1
4755,A565,Final Delivery,8-Apr-2025,1
4756,A563,Tower Modeling Confirmation,10-Apr-2025,1
4757,A593,Sales Confirmation,1-Apr-2025,1
4758,A593,Purchase Date,17-Mar-2025,1
4759,A593,Final Data Received,10-Apr-2025,1
4760,A593,Project Start Date,11-Apr-2025,1
4761,A594,Purchase Date,4-Apr-2025,1
4762,A594,Sales Confirmation,11-Apr-2025,1
4763,A594,Project Start Date,14-Apr-2025,1
4764,A572,Project Start Date,11-Apr-2025,1
4765,A595,Purchase Date,1-Apr-2025,1
4766,A595,Sales Confirmation,11-Apr-2025,1
4767,A595,Project Start Date,14-Apr-2025,1
4768,A558,Tower Modeling Start,3-Apr-2025,1
4769,A558,Tower Modeling End,14-Apr-2025,1
4770,A596,Sales Confirmation,15-Apr-2025,1
4771,A596,Purchase Date,10-Apr-2025,1
4772,A596,Final Data Received,15-Apr-2025,1
4773,A596,Project Start Date,16-Apr-2025,1
4774,A594,Final Delivery,16-Apr-2025,1
4775,A549,1st Rework Received,8-Apr-2025,1
4776,A549,1st Rework Approval/Clarification,15-Apr-2025,1
4777,A549,1st Rework Start,15-Apr-2025,1
4778,A549,1st Rework End,16-Apr-2025,1
4779,A597,Sales Confirmation,11-Apr-2025,1
4780,A598,Sales Confirmation,11-Apr-2025,1
4781,A597,Purchase Date,22-Jan-2025,1
4782,A598,Purchase Date,22-Jan-2025,1
4783,A597,Final Data Received,16-Apr-2025,1
4784,A598,Final Data Received,16-Apr-2025,1
4785,A597,Project Start Date,17-Apr-2025,1
4786,A598,Project Start Date,17-Apr-2025,1
4787,A595,Photoshoot Start,15-Apr-2025,1
4788,A595,Photoshoot End,15-Apr-2025,1
4789,A595,Final Delivery,17-Apr-2025,1
4790,A558,Tower Modeling Confirmation,17-Apr-2025,1
4791,A501,Confirmation for Final Delivery,16-Apr-2025,1
4792,A501,Final Delivery,17-Apr-2025,1
4793,A599,Purchase Date,1-Apr-2025,1
4794,A600,Purchase Date,1-Apr-2025,1
4795,A599,Sales Confirmation,18-Apr-2025,1
4796,A600,Sales Confirmation,18-Apr-2025,1
4797,A591,1st Cut Delivery,19-Apr-2025,1
4798,A596,1st Cut Delivery,19-Apr-2025,1
4799,A601,Sales Confirmation,18-Apr-2025,1
4800,A601,Purchase Date,26-Mar-2025,1
4801,A601,Final Data Received,21-Apr-2025,1
4802,A601,Project Start Date,22-Apr-2025,1
4803,A599,Photoshoot Start,25-Apr-2025,1
4804,A554,Confirmation for Final Delivery,22-Apr-2025,1
4805,A554,Final Delivery,22-Apr-2025,1
4806,A596,Confirmation for Final Delivery,22-Apr-2025,1
4807,A596,Final Delivery,22-Apr-2025,1
4808,A403,Nth Confirmation,1-Apr-2025,1
4809,A403,Final Delivery with Watermark,20-Apr-2025,1
4810,A403,Confirmation for Final Delivery,22-Apr-2025,1
4811,A403,Final Delivery,22-Apr-2025,1
4812,A549,Confirmation for Final Delivery,23-Apr-2025,1
4813,A549,Final Delivery,24-Apr-2025,1
4814,A568,Confirmation for Final Delivery,23-Apr-2025,1
4815,A568,Final Delivery,24-Apr-2025,1
4816,A602,Purchase Date,21-Mar-2025,1
4817,A602,Sales Confirmation,21-Mar-2025,1
4818,A571,Confirmation for Final Delivery,24-Apr-2025,1
4819,A571,Final Delivery,25-Apr-2025,1
4820,A582,1st Cut Delivery,24-Apr-2025,1
4821,A592,1st Cut Delivery,24-Apr-2025,1
4822,A593,1st Cut Delivery,24-Apr-2025,1
4823,A574,Project Start Date,14-Apr-2025,1
4824,A572,Playblast Delivery,25-Apr-2025,1
4825,A603,Sales Confirmation,25-Apr-2025,1
4826,A603,Purchase Date,5-Sep-2024,1
4827,A603,Deemed Consumed,5-Dec-2024,1
4828,A603,Approval after Deemed Consume,25-Apr-2025,1
4829,A603,Final Data Received,25-Apr-2025,1
4830,A603,Project Start Date,28-Apr-2025,1
4831,A542,Tower Modeling Confirmation,8-Apr-2025,1
4832,A542,1st Cut Delivery,19-Apr-2025,1
4833,A542,1st Rework Received,20-Apr-2025,1
4834,A542,1st Rework Start,21-Apr-2025,1
4835,A542,1st Rework End,22-Apr-2025,1
4836,A604,Sales Confirmation,28-Apr-2025,1
4837,A604,Purchase Date,28-Mar-2025,1
4838,A569,Tower Modeling Confirmation,11-Apr-2025,1
4839,A569,1st Cut Delivery,28-Apr-2025,1
4840,A558,Playblast Delivery,28-Apr-2025,1
4841,A605,Sales Confirmation,9-Apr-2025,1
4842,A605,Purchase Date,12-Aug-2024,1
4843,A605,Deemed Consumed,11-Nov-2024,1
4844,A605,Approval after Deemed Consume,9-Apr-2025,1
4845,A605,Final Data Received,10-Apr-2025,1
4846,A605,Project Start Date,11-Apr-2025,1
4847,A446,Confirmation for Final Delivery,29-Apr-2025,1
4848,A446,Final Delivery,29-Apr-2025,1
4849,A563,1st Cut Delivery,26-Apr-2025,1
4850,A562,1st Cut Delivery,26-Apr-2025,1
4851,A605,1st Cut Delivery,29-Apr-2025,1
4852,A574,1st Cut Delivery,29-Apr-2025,1
4853,A566,Confirmation for Final Delivery,29-Apr-2025,1
4854,A566,Final Delivery,30-Apr-2025,1
4855,A552,Project Start Date,10-Apr-2025,1
4856,A552,Tower Modeling Start,14-Apr-2025,1
4857,A552,Tower Modeling End,21-Apr-2025,1
4858,A575,Project Start Date,1-May-2025,1
4859,A551,Tower Modeling Confirmation,15-Apr-2025,1
4860,A545,1st Tower Modeling Rework Received,18-Apr-2025,1
4861,A545,1st Tower Modeling Rework Approval/Clarification,30-Apr-2025,1
4862,A545,1st Tower Modeling Rework Start,1-May-2025,1
4863,A597,1st Cut Delivery,30-Apr-2025,1
4864,A598,1st Cut Delivery,30-Apr-2025,1
4865,A593,1st Rework Received,29-Apr-2025,1
4866,A593,1st Rework Start,30-Apr-2025,1
4867,A593,1st Rework End,30-Apr-2025,1
4868,A563,1st Rework Received,30-Apr-2025,1
4869,A563,1st Rework Approval/Clarification,30-Apr-2025,1
4870,A563,1st Rework Start,1-May-2025,1
4871,A605,1st Rework Received,1-May-2025,1
4872,A605,1st Rework Start,2-May-2025,1
4873,A605,1st Rework End,2-May-2025,1
4874,A567,Confirmation for Final Delivery,28-Mar-2025,1
4875,A567,Final Delivery,1-Apr-2025,1
4876,A606,Purchase Date,17-Feb-2025,1
4877,A606,Sales Confirmation,28-Feb-2025,1
4878,A606,Project Start Date,22-Apr-2025,1
4879,A606,1st Cut Delivery,2-May-2025,1
4880,A583,Partial Data Received,25-Apr-2025,1
4881,A591,Confirmation for Final Delivery,29-Apr-2025,1
4882,A591,Final Delivery,30-Apr-2025,1
4883,A535,Final Data Received,2-May-2025,1
4884,A535,Project Start Date,5-May-2025,1
4885,A381,1st Rework Received,28-Apr-2025,1
4886,A381,1st Rework Start,29-Apr-2025,1
4887,A381,1st Rework End,5-May-2025,1
4888,A607,Sales Confirmation,29-Apr-2025,1
4889,A607,Purchase Date,28-Apr-2025,1
4890,A607,Final Data Received,1-May-2025,1
4891,A607,Project Start Date,1-May-2025,1
4892,A607,Photoshoot Start,1-May-2025,1
4893,A607,Photoshoot End,1-May-2025,1
4894,A606,Confirmation for Final Delivery,2-May-2025,1
4895,A606,Final Delivery,5-May-2025,1
4896,A608,Purchase Date,2-May-2025,1
4897,A609,Purchase Date,2-May-2025,1
4898,A608,Sales Confirmation,5-May-2025,1
4899,A609,Sales Confirmation,5-May-2025,1
4900,A500,1st Rework Received,10-Apr-2025,1
4901,A500,1st Rework Start,11-Apr-2025,1
4902,A500,1st Rework End,17-Apr-2025,1
4903,A529,Opp Dropped,23-Apr-2025,1
4904,A555,1st Rework Received,11-Apr-2025,1
4905,A555,1st Rework Start,14-Apr-2025,1
4906,A555,1st Rework End,15-Apr-2025,1
4907,A560,1st Rework Received,3-Apr-2025,1
4908,A560,1st Rework Start,4-Apr-2025,1
4909,A560,1st Rework End,7-Apr-2025,1
4910,A560,2nd Rework Received,17-Apr-2025,1
4911,A560,2nd Rework Approval/Clarification,23-Apr-2025,1
4912,A560,2nd Rework Start,23-Apr-2025,1
4913,A560,2nd Rework End,25-Apr-2025,1
4914,A577,1st Cut Delivery,4-Apr-2025,1
4915,A578,Final Data Received,1-May-2025,1
4916,A578,Project Start Date,2-May-2025,1
4917,A601,1st Cut Delivery,6-May-2025,1
4918,A58,Approval after Deemed Consume,18-Apr-2025,1
4919,A58,Final Data Received,29-Apr-2025,1
4920,A58,Project Start Date,29-Apr-2025,1
4921,A58,Photoshoot Start,30-Apr-2025,1
4922,A58,Photoshoot End,2-May-2025,1
4923,A535,Tower Modeling Start,5-May-2025,1
4924,A535,Tower Modeling End,6-May-2025,1
4925,A611,Sales Confirmation,25-Apr-2025,1
4926,A612,Sales Confirmation,25-Apr-2025,1
4927,A613,Sales Confirmation,25-Apr-2025,1
4928,A611,Purchase Date,2-May-2025,1
4929,A612,Purchase Date,2-May-2025,1
4930,A613,Purchase Date,2-May-2025,1
4931,A58,1st Cut Delivery,6-May-2025,1
4932,A607,Confirmation for Final Delivery,6-May-2025,1
4933,A607,Final Delivery,6-May-2025,1
4934,A614,Purchase Date,30-Apr-2025,1
4935,A615,Purchase Date,30-Apr-2025,1
4936,A614,Sales Confirmation,30-Apr-2025,1
4937,A615,Sales Confirmation,30-Apr-2025,1
4938,A616,Purchase Date,7-May-2025,1
4939,A616,Sales Confirmation,7-May-2025,1
4940,A545,1st Tower Modeling Rework End,7-May-2025,1
4941,A616,Purchase Date,4-Feb-2025,1
4942,A616,Sales Confirmation,7-May-2025,1
4943,A599,Photoshoot End,2-May-2025,1
4944,A599,Final Delivery,7-May-2025,1
4945,A616,Project Start Date,9-May-2025,1
4946,A616,Photoshoot Start,9-May-2025,1
4947,A563,1st Rework End,9-May-2025,1
4948,A602,Project Start Date,1-May-2025,1
4949,A602,1st Cut Delivery,9-May-2025,1
4950,A551,1st Cut Delivery,9-May-2025,1
4951,A603,1st Cut Delivery,10-May-2025,1
4952,A616,Photoshoot End,9-May-2025,1
4953,A616,Final Delivery,12-May-2025,1
4954,A548,1st Rework Received,9-May-2025,1
4955,A548,1st Rework Approval/Clarification,9-May-2025,1
4956,A548,1st Rework Start,12-May-2025,1
4957,A593,2nd Rework Received,7-May-2025,1
4958,A593,2nd Rework Approval/Clarification,8-May-2025,1
4959,A593,2nd Rework Start,9-May-2025,1
4960,A593,2nd Rework End,12-May-2025,1
4961,A597,1st Rework Received,9-May-2025,1
4962,A598,1st Rework Received,9-May-2025,1
4963,A597,1st Rework Start,12-May-2025,1
4964,A598,1st Rework Start,12-May-2025,1
4965,A597,1st Rework End,13-May-2025,1
4966,A598,1st Rework End,13-May-2025,1
